period_key,report_period,period_type,report_year,report_month,page_url,excel_url,publish_date,publish_date_source,table_index,indicator_category,indicator_seq,indicator_name_raw,indicator_name_normalized,indicator_unit,indicator_value_raw,indicator_value,mom_raw,mom,yoy_raw,yoy,parsing_source
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,2,价格,2,2024年8月份全国仔猪价格（元/公斤）,2024年8月份全国仔猪价格（元/公斤）,元/公斤,44.27,44.27,0.8%,0.008,34.8%,0.348,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,2,价格,3,2024年8月份全国生猪出场价格（元/公斤）,2024年8月份全国生猪出场价格（元/公斤）,元/公斤,20.63,20.63,9.0%,0.09,20.6%,0.206,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,2,价格,4,2024年8月份全国批发市场白条猪价格（元/公斤）,2024年8月份全国批发市场白条猪价格（元/公斤）,元/公斤,27.11,27.11,9.4%,0.094,20.2%,0.202,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,2,价格,5,2024年8月份36个大中城市批发市场白条猪价格（元/公斤）,2024年8月份36个大中城市批发市场白条猪价格（元/公斤）,元/公斤,26.12,26.12,7.8%,0.078,16.8%,0.168,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,2,价格,6,2024年8月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,2024年8月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,元/公斤,35.64,35.64,5.3%,0.053,11.5%,0.115,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,2,价格,7,2024年8月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,2024年8月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,元/公斤,32.12,32.12,5.7%,0.057,7.6%,0.076,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,2,价格,8,2024年8月份县乡集贸市场猪肉零售价格（元/公斤）,2024年8月份县乡集贸市场猪肉零售价格（元/公斤）,元/公斤,31.21,31.21,7.3%,0.073,17.1%,0.171,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,1,2024年8月进口猪肉（万吨）,2024年8月进口猪肉（万吨）,万吨,9.34,9.34,5.1%,0.051,-15.0%,-0.15,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,2,2024年8月进口猪杂碎（万吨）,2024年8月进口猪杂碎（万吨）,万吨,10.77,10.77,9.1%,0.091,12.4%,0.124,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,3,2024年8月出口猪肉（万吨）,2024年8月出口猪肉（万吨）,万吨,0.21,0.21,-9.6%,-0.096,-14.6%,-0.146,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,4,2024年8月出口猪杂碎（万吨）,2024年8月出口猪杂碎（万吨）,万吨,0.63,0.63,7.2%,0.072,3.9%,0.039,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,5,2024年1-8月累计进口猪肉（万吨）,2024年1-8月累计进口猪肉（万吨）,万吨,69.51,69.51,—,,-40.5%,-0.405,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,6,2024年1-8月累计进口猪杂碎（万吨）,2024年1-8月累计进口猪杂碎（万吨）,万吨,80.36,80.36,—,,2.9%,0.029,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,7,2024年1-8月累计出口猪肉（万吨）,2024年1-8月累计出口猪肉（万吨）,万吨,1.77,1.77,—,,5.3%,0.053,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,3,消费,8,2024年1-8月累计出口猪杂碎（万吨）,2024年1-8月累计出口猪杂碎（万吨）,万吨,4.39,4.39,—,,3.1%,0.031,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,4,进出口,1,2024年8月份猪粮比价,2024年8月份猪粮比价,,8.44,8.44,11.5%,0.115,43.8%,0.438,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,4,进出口,2,2024年8月份散养生猪每头产值（元）,2024年8月份散养生猪每头产值（元）,元,2810.0,2810.0,13.3%,0.133,26.0%,0.26,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,4,进出口,3,2024年8月份散养生猪每头成本（元）,2024年8月份散养生猪每头成本（元）,元,2245.0,2245.0,3.3%,0.033,-1.4%,-0.014,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,4,进出口,4,2024年8月份散养生猪每头净利润（元）,2024年8月份散养生猪每头净利润（元）,元,565.0,565.0,84.0%,0.84,—,,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,4,进出口,5,2024年8月份规模养殖生猪每头产值（元）,2024年8月份规模养殖生猪每头产值（元）,元,2784.0,2784.0,8.5%,0.085,21.0%,0.21,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,4,进出口,6,2024年8月份规模养殖生猪每头成本（元）,2024年8月份规模养殖生猪每头成本（元）,元,2067.0,2067.0,1.8%,0.018,-4.5%,-0.045,html_table
2024-08,2024-08,month,2024,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202408/202409/P020240927604161554397.xlsx,2024-09-27,excel_url_token,4,进出口,7,2024年8月份规模养殖生猪每头净利润（元）,2024年8月份规模养殖生猪每头净利润（元）,元,726.0,726.0,35.0%,0.35,403.3%,4.033,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,1,生产,1,2024年3季度末能繁母猪存栏（万头）,2024年3季度末能繁母猪存栏（万头）,万头,4062 （相当于正常保有量 的104.2%，产能 正常，处于绿色区域）,4062.0,0.6%,0.006,-4.2%,-0.042,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,1,生产,2,2024年3季度末生猪存栏（万头）,2024年3季度末生猪存栏（万头）,万头,42694,42694.0,2.8%,0.028,-3.5%,-0.035,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,1,生产,3,2024年前3季度生猪出栏（万头）,2024年前3季度生猪出栏（万头）,万头,52030,52030.0,—,,-3.2%,-0.032,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,1,生产,4,2024年9月份规模以上生猪定点屠宰企业屠宰量（万头）,2024年9月份规模以上生猪定点屠宰企业屠宰量（万头）,万头,2640,2640.0,8.1%,0.081,-4.9%,-0.049,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,1,生产,5,2024年1-9月规模以上生猪定点屠宰企业屠宰量（万头）,2024年1-9月规模以上生猪定点屠宰企业屠宰量（万头）,万头,23545,23545.0,—,,-2.9%,-0.029,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,1,生产,6,2024年前3季度猪肉产量（万吨）,2024年前3季度猪肉产量（万吨）,万吨,4240,4240.0,—,,-1.4%,-0.014,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,1,2024年9月份全国二元母猪销售价格（元/公斤）,2024年9月份全国二元母猪销售价格（元/公斤）,元/公斤,37.75,37.75,-0.5%,-0.005,7.3%,0.073,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,2,2024年9月份全国仔猪价格（元/公斤）,2024年9月份全国仔猪价格（元/公斤）,元/公斤,41.45,41.45,-6.4%,-0.064,32.0%,0.32,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,3,2024年9月份全国生猪出场价格（元/公斤）,2024年9月份全国生猪出场价格（元/公斤）,元/公斤,19.68,19.68,-4.6%,-0.046,17.4%,0.174,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,4,2024年9月份全国批发市场白条猪价格（元/公斤）,2024年9月份全国批发市场白条猪价格（元/公斤）,元/公斤,26.8,26.8,-1.1%,-0.011,19.7%,0.197,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,5,2024年9月份36个大中城市批发市场白条猪价格（元/公斤）,2024年9月份36个大中城市批发市场白条猪价格（元/公斤）,元/公斤,25.68,25.68,-1.7%,-0.017,15.5%,0.155,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,6,2024年9月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,2024年9月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,元/公斤,36.54,36.54,2.5%,0.025,12.8%,0.128,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,7,2024年9月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,2024年9月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,元/公斤,33.03,33.03,2.8%,0.028,9.8%,0.098,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,2,价格,8,2024年9月份县乡集贸市场猪肉零售价格（元/公斤）,2024年9月份县乡集贸市场猪肉零售价格（元/公斤）,元/公斤,31.42,31.42,0.7%,0.007,16.9%,0.169,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,1,2024年9月进口猪肉（万吨）,2024年9月进口猪肉（万吨）,万吨,10.35,10.35,10.9%,0.109,-1.4%,-0.014,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,2,2024年9月进口猪杂碎（万吨）,2024年9月进口猪杂碎（万吨）,万吨,11.26,11.26,4.5%,0.045,10.2%,0.102,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,3,2024年9月出口猪肉（万吨）,2024年9月出口猪肉（万吨）,万吨,0.21,0.21,-2.7%,-0.027,-12.2%,-0.122,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,4,2024年9月出口猪杂碎（万吨）,2024年9月出口猪杂碎（万吨）,万吨,0.52,0.52,-17.3%,-0.173,3.4%,0.034,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,5,2024年1-9月累计进口猪肉（万吨）,2024年1-9月累计进口猪肉（万吨）,万吨,79.86,79.86,—,,-37.3%,-0.373,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,6,2024年1-9月累计进口猪杂碎（万吨）,2024年1-9月累计进口猪杂碎（万吨）,万吨,91.63,91.63,—,,3.7%,0.037,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,7,2024年1-9月累计出口猪肉（万吨）,2024年1-9月累计出口猪肉（万吨）,万吨,1.97,1.97,—,,3.1%,0.031,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,3,消费,8,2024年1-9月累计出口猪杂碎（万吨）,2024年1-9月累计出口猪杂碎（万吨）,万吨,4.9,4.9,—,,3.1%,0.031,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,4,进出口,1,2024年9月份猪粮比价,2024年9月份猪粮比价,,8.22,8.22,-2.6%,-0.026,43.2%,0.432,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,4,进出口,2,2024年9月份散养生猪每头产值（元）,2024年9月份散养生猪每头产值（元）,元,2648.0,2648.0,-5.8%,-0.058,19.4%,0.194,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,4,进出口,3,2024年9月份散养生猪每头成本（元）,2024年9月份散养生猪每头成本（元）,元,2214.0,2214.0,-1.4%,-0.014,-2.1%,-0.021,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,4,进出口,4,2024年9月份散养生猪每头净利润（元）,2024年9月份散养生猪每头净利润（元）,元,434.0,434.0,-23.3%,-0.233,—,,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,4,进出口,5,2024年9月份规模养殖生猪每头产值（元）,2024年9月份规模养殖生猪每头产值（元）,元,2681.0,2681.0,-3.7%,-0.037,17.7%,0.177,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,4,进出口,6,2024年9月份规模养殖生猪每头成本（元）,2024年9月份规模养殖生猪每头成本（元）,元,2100.0,2100.0,1.6%,0.016,-2.8%,-0.028,html_table
2024-09,2024-09,month,2024,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202409/202410/P020241029591476726200.xlsx,2024-10-29,excel_url_token,4,进出口,7,2024年9月份规模养殖生猪每头净利润（元）,2024年9月份规模养殖生猪每头净利润（元）,元,581.0,581.0,-20.0%,-0.2,391.0%,3.91,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,1,生产,1,2024年10月末能繁母猪存栏（万头）,2024年10月末能繁母猪存栏（万头）,万头,4073 （相当于正常保有量 的104.4%，产能 正常，处于绿色区域）,4073.0,0.3%,0.003,-3.2%,-0.032,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,1,生产,2,2024年10月份规模以上生猪定点屠宰企业屠宰量（万头）,2024年10月份规模以上生猪定点屠宰企业屠宰量（万头）,万头,2876,2876.0,8.9%,0.089,0.3%,0.003,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,1,生产,3,2024年1-10月规模以上生猪定点屠宰企业屠宰量（万头）,2024年1-10月规模以上生猪定点屠宰企业屠宰量（万头）,万头,26421,26421.0,—,,-2.6%,-0.026,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,1,2024年10月份全国二元母猪销售价格（元/公斤）,2024年10月份全国二元母猪销售价格（元/公斤）,元/公斤,36.84,36.84,-2.4%,-0.024,7.9%,0.079,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,2,2024年10月份全国仔猪价格（元/公斤）,2024年10月份全国仔猪价格（元/公斤）,元/公斤,36.37,36.37,-12.3%,-0.123,32.1%,0.321,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,3,2024年10月份全国生猪出场价格（元/公斤）,2024年10月份全国生猪出场价格（元/公斤）,元/公斤,18.14,18.14,-7.8%,-0.078,15.0%,0.15,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,4,2024年10月份全国批发市场白条猪价格（元/公斤）,2024年10月份全国批发市场白条猪价格（元/公斤）,元/公斤,24.92,24.92,-7.0%,-0.07,15.9%,0.159,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,5,2024年10月份36个大中城市批发市场白条猪价格（元/公斤）,2024年10月份36个大中城市批发市场白条猪价格（元/公斤）,元/公斤,24.37,24.37,-5.1%,-0.051,14.6%,0.146,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,6,2024年10月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,2024年10月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,元/公斤,35.7,35.7,-2.3%,-0.023,11.8%,0.118,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,7,2024年10月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,2024年10月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,元/公斤,32.17,32.17,-2.6%,-0.026,9.3%,0.093,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,2,价格,8,2024年10月份县乡集贸市场猪肉零售价格（元/公斤）,2024年10月份县乡集贸市场猪肉零售价格（元/公斤）,元/公斤,29.85,29.85,-5.0%,-0.05,14.7%,0.147,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,3,消费,1,2024年10月进口猪肉（万吨）,2024年10月进口猪肉（万吨）,万吨,9.02,9.02,-12.8%,-0.128,-1.6%,-0.016,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,3,消费,2,2024年10月进口猪杂碎（万吨）,2024年10月进口猪杂碎（万吨）,万吨,9.89,9.89,-12.2%,-0.122,10.7%,0.107,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,3,消费,3,2024年10月出口猪肉（万吨）,2024年10月出口猪肉（万吨）,万吨,0.22,0.22,5.9%,0.059,-12.7%,-0.127,html_table
2024-10,2024-10,month,2024,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2024/202410/202411/P020241127396780703124.xlsx,2024-11-27,excel_url_token,3,消费,4,2024年10月出口猪杂碎（万吨）,2024年10月出口猪杂碎（万吨）,万吨,0.54,0.54,3.5%,0.035,12.0%,0.12,html_table
